customer_id,age,gender,country,product_id,product_category,price,discount,payment_type,quantity,order_date,shipping_days,device_type,referral_source,session_duration,clicks,returned,rating,review_length,churn
9682,29,Male,Canada,1935,Books,872.79,45.61,UPI,3,2022-03-27,8,Desktop,Direct,273,27,0,2,149,0
9683,65,Male,Canada,9121,Electronics,757.71,15.69,Debit Card,4,2023-07-16,5,Tablet,Direct,313,21,0,3,131,0
9684,42,Other,USA,5546,Clothing,238.78,34.45,Credit Card,3,2023-04-04,5,Tablet,Email,632,11,0,1,307,0
9685,68,Other,UK,2583,Clothing,9.0,21.94,UPI,3,2023-10-19,3,Tablet,Facebook,111,20,1,2,5,1
9686,52,Male,USA,1645,Beauty,638.84,37.4,PayPal,1,2023-10-19,1,Tablet,Facebook,766,48,0,4,33,1
9687,29,Other,India,2354,Home,68.33,20.09,Credit Card,2,2023-04-13,7,Tablet,Direct,778,3,0,3,153,0
9688,47,Other,Australia,7436,Sports,99.72,3.11,Credit Card,4,2022-10-24,5,Desktop,Facebook,609,26,0,3,211,0
9689,22,Male,Canada,8974,Beauty,308.53,1.48,PayPal,4,2023-06-16,3,Mobile,Instagram,309,14,0,5,417,0
9690,51,Female,India,8404,Sports,898.05,44.79,UPI,1,2022-12-06,4,Mobile,Email,514,29,0,5,171,0
9691,39,Female,Germany,6542,Home,573.03,4.35,Cash,2,2023-04-26,4,Mobile,Google,765,7,0,3,173,0
9692,56,Male,UK,9057,Sports,498.27,12.16,UPI,1,2023-06-26,2,Mobile,Facebook,497,15,1,2,486,0
9693,30,Female,Germany,1645,Electronics,17.01,8.47,Cash,1,2023-03-04,3,Desktop,Email,95,28,0,2,226,0
9694,64,Other,UK,1657,Beauty,367.41,21.92,Credit Card,1,2023-11-02,6,Tablet,Google,138,8,0,5,408,0
9695,20,Female,Germany,6056,Beauty,895.81,44.49,Cash,3,2023-08-15,1,Tablet,Google,183,16,0,2,340,0
9696,37,Male,Germany,2546,Home,454.24,13.67,Credit Card,4,2023-04-06,7,Mobile,Facebook,89,36,0,4,221,0
9697,48,Male,Australia,8401,Books,583.18,22.23,UPI,1,2023-07-08,9,Mobile,Direct,201,2,0,5,478,0
9698,22,Female,UK,3244,Electronics,64.99,48.56,Debit Card,4,2022-05-08,9,Tablet,Google,737,5,0,2,355,0
9699,41,Female,India,7167,Clothing,577.8,21.56,PayPal,4,2022-03-10,7,Tablet,Email,799,32,0,2,272,1
9700,57,Other,Germany,4137,Home,7.31,36.11,PayPal,4,2023-07-10,2,Desktop,Google,673,47,1,4,122,0
9701,50,Female,UK,8919,Sports,221.19,12.28,Cash,4,2022-01-10,1,Mobile,Email,715,38,1,5,188,0
9702,25,Female,UK,1802,Home,540.25,35.06,UPI,1,2023-12-09,2,Desktop,Facebook,289,43,0,5,348,0
9703,41,Female,Germany,2249,Books,323.1,12.05,PayPal,1,2023-12-17,1,Tablet,Facebook,722,19,0,4,480,0
9704,67,Other,India,9553,Books,743.02,49.01,UPI,1,2022-09-06,3,Desktop,Google,31,20,0,3,166,1
9705,37,Female,Canada,7065,Electronics,321.89,15.17,Credit Card,4,2023-08-15,6,Mobile,Facebook,709,23,0,2,220,0
9706,33,Other,Australia,7916,Beauty,300.67,25.81,Cash,1,2023-12-18,5,Tablet,Direct,116,26,0,2,441,0
9707,67,Other,USA,3410,Books,10.71,19.07,Credit Card,4,2023-11-28,2,Desktop,Facebook,819,22,1,3,343,0
9708,69,Male,Canada,5710,Sports,665.68,3.23,PayPal,4,2022-06-10,6,Mobile,Direct,635,46,0,5,275,1
9709,29,Male,Germany,9163,Clothing,600.34,45.65,Cash,2,2023-12-08,7,Tablet,Instagram,963,14,0,1,88,0
9710,30,Other,Germany,5626,Clothing,357.44,33.62,UPI,1,2022-02-26,2,Tablet,Email,191,19,0,2,273,0
9711,62,Other,Australia,5376,Clothing,908.42,43.77,PayPal,1,2022-06-14,5,Tablet,Email,637,27,0,4,291,0
9712,59,Other,UK,2642,Electronics,727.59,21.98,PayPal,2,2022-12-25,5,Tablet,Direct,638,26,0,3,40,1
9713,56,Male,Australia,9894,Beauty,40.48,46.06,Debit Card,3,2023-12-17,4,Tablet,Instagram,515,12,0,5,9,0
9714,42,Other,India,6668,Beauty,567.33,40.09,UPI,1,2022-09-28,3,Desktop,Direct,401,10,0,3,36,0
9715,63,Male,Australia,8136,Home,171.51,35.9,UPI,2,2023-09-06,4,Tablet,Direct,264,10,0,5,228,0
9716,49,Male,Australia,6506,Electronics,224.03,14.28,Debit Card,2,2022-09-16,7,Tablet,Google,142,35,0,2,485,0
9717,41,Other,India,6810,Electronics,918.81,25.28,Cash,4,2023-12-03,2,Mobile,Direct,667,7,0,1,57,0
9718,65,Other,Germany,2081,Sports,884.62,29.3,Debit Card,1,2023-08-24,8,Desktop,Direct,986,42,0,1,86,0
9719,64,Other,India,3007,Clothing,709.35,7.31,PayPal,2,2023-07-06,2,Mobile,Direct,977,8,0,5,251,0
9720,61,Male,USA,1130,Clothing,31.69,37.92,Cash,3,2022-10-02,8,Tablet,Email,757,30,0,5,232,0
9721,26,Female,Australia,7476,Home,521.15,1.85,UPI,4,2022-12-12,8,Mobile,Email,752,30,0,1,157,0
9722,57,Other,India,7398,Books,34.75,16.18,PayPal,3,2022-06-17,3,Desktop,Google,219,5,0,1,316,0
9723,67,Female,India,3071,Books,170.96,34.22,Cash,1,2022-03-05,9,Tablet,Direct,806,20,0,3,224,0
9724,40,Female,Australia,3198,Clothing,837.63,40.48,Credit Card,3,2023-10-14,7,Tablet,Direct,703,17,0,1,133,0
9725,67,Female,UK,6941,Clothing,902.57,5.67,PayPal,3,2022-01-28,3,Desktop,Direct,840,19,0,3,74,1
9726,30,Female,Germany,9894,Clothing,844.8,1.33,Credit Card,2,2023-04-22,7,Desktop,Facebook,914,1,0,2,465,1
9727,49,Female,India,9314,Beauty,291.59,33.52,Debit Card,3,2023-01-25,8,Tablet,Direct,837,38,0,3,498,0
9728,67,Male,Germany,5263,Books,324.6,24.72,PayPal,4,2023-12-26,5,Tablet,Google,652,10,0,2,196,0
9729,32,Male,India,7469,Home,858.31,33.04,UPI,2,2022-12-20,6,Mobile,Email,211,28,0,4,1,0
9730,53,Male,India,6361,Clothing,464.42,32.14,Cash,4,2023-03-18,4,Desktop,Facebook,939,1,0,5,158,0
9731,66,Female,India,6756,Electronics,194.46,49.94,Credit Card,2,2022-11-06,6,Desktop,Instagram,498,31,0,4,343,0
9732,22,Male,UK,9561,Books,736.24,32.59,UPI,1,2022-10-05,2,Mobile,Google,626,37,0,4,82,0
9733,39,Other,India,5368,Electronics,743.8,30.83,Debit Card,3,2022-08-07,1,Mobile,Facebook,588,19,0,3,333,1
9734,33,Female,Canada,3170,Electronics,435.48,31.7,UPI,3,2023-04-06,2,Mobile,Facebook,91,19,0,4,302,0
9735,58,Other,USA,3300,Sports,478.19,33.4,PayPal,2,2023-12-24,7,Tablet,Email,346,14,1,1,431,0
9736,27,Female,Australia,7862,Electronics,439.91,20.79,UPI,2,2023-05-24,9,Desktop,Instagram,196,48,0,4,245,1
9737,41,Female,Australia,4891,Clothing,26.96,48.45,Debit Card,1,2022-11-29,1,Mobile,Email,523,46,0,2,391,0
9738,35,Female,India,5120,Electronics,452.96,47.68,Credit Card,4,2023-07-18,7,Tablet,Facebook,737,40,0,2,451,0
9739,66,Female,Australia,4627,Electronics,498.77,5.75,PayPal,2,2022-03-07,9,Desktop,Email,369,22,0,2,446,0
9740,35,Other,Canada,2501,Home,483.2,41.66,PayPal,3,2023-09-18,7,Tablet,Direct,397,44,1,4,481,0
9741,24,Female,Germany,1490,Sports,391.59,47.02,UPI,3,2023-11-19,2,Desktop,Direct,793,5,0,5,306,0
9742,21,Female,UK,9743,Clothing,482.49,13.95,Credit Card,1,2023-09-09,8,Mobile,Facebook,862,26,0,2,394,0
9743,43,Male,Germany,3559,Books,326.23,13.82,UPI,4,2022-12-19,1,Tablet,Email,30,27,0,2,90,0
9744,22,Female,UK,5816,Beauty,674.26,0.26,Debit Card,4,2023-08-05,4,Desktop,Email,624,25,0,3,73,1
9745,33,Female,Germany,9058,Clothing,316.36,3.5,Debit Card,4,2022-09-24,2,Mobile,Email,360,32,0,1,236,1
9746,52,Female,Germany,9235,Home,908.6,10.38,UPI,4,2022-10-30,1,Mobile,Google,232,49,0,2,105,0
9747,43,Female,USA,4512,Clothing,290.65,37.9,Cash,4,2023-01-03,3,Tablet,Facebook,652,25,0,3,310,0
9748,35,Female,USA,3345,Clothing,14.21,30.74,Credit Card,4,2023-03-04,3,Tablet,Direct,185,35,0,4,474,0
9749,46,Female,USA,4746,Beauty,626.26,34.87,UPI,1,2023-05-17,5,Mobile,Email,705,13,0,4,378,0
9750,40,Other,Germany,2162,Home,6.2,18.94,Cash,2,2023-12-28,2,Tablet,Google,804,6,0,3,394,0
9751,31,Other,Australia,3331,Home,800.36,38.78,Cash,2,2022-04-10,2,Desktop,Facebook,634,46,0,3,432,0
9752,32,Female,UK,4243,Clothing,297.69,8.04,PayPal,1,2022-08-19,2,Desktop,Email,52,45,0,3,102,1
9753,66,Other,USA,6651,Clothing,839.86,3.36,Credit Card,3,2022-07-21,9,Tablet,Direct,507,17,0,3,441,0
9754,50,Male,UK,2151,Sports,720.43,44.68,PayPal,3,2022-07-24,8,Desktop,Email,646,15,0,4,116,0
9755,42,Male,UK,4457,Books,99.47,23.38,UPI,4,2022-04-09,3,Desktop,Facebook,837,46,0,3,56,0
9756,38,Female,India,3664,Beauty,150.54,18.06,PayPal,4,2022-10-26,3,Desktop,Instagram,703,35,0,4,472,0
9757,34,Female,Canada,5771,Electronics,568.98,29.36,Credit Card,3,2022-04-30,6,Mobile,Email,374,13,0,3,274,1
9758,40,Other,Germany,6202,Electronics,845.53,29.33,UPI,1,2022-11-26,8,Desktop,Direct,720,40,0,5,27,0
9759,60,Male,Canada,5921,Sports,530.17,20.24,Credit Card,4,2022-02-14,8,Desktop,Google,970,11,0,1,434,0
9760,34,Female,Germany,8576,Electronics,252.53,12.21,Debit Card,3,2023-08-23,1,Mobile,Instagram,94,25,0,2,480,0
9761,31,Male,UK,9738,Home,550.04,12.57,PayPal,4,2022-08-02,9,Tablet,Google,567,22,0,3,209,0
9762,46,Other,Canada,4001,Clothing,373.28,20.34,Cash,2,2022-03-19,7,Desktop,Email,670,32,0,3,23,0
9763,37,Female,India,6000,Electronics,904.78,43.39,Credit Card,3,2023-10-24,2,Mobile,Facebook,366,41,0,2,170,0
9764,47,Female,Canada,9408,Clothing,173.62,47.77,Cash,2,2023-03-05,9,Mobile,Instagram,761,33,0,4,174,1
9765,36,Female,Australia,5652,Beauty,340.12,38.3,Debit Card,1,2022-02-17,9,Mobile,Direct,567,35,0,3,355,0
9766,56,Male,Canada,7933,Books,56.97,35.4,UPI,3,2022-09-18,1,Desktop,Google,296,11,0,3,99,0
9767,30,Other,India,1246,Sports,503.42,45.52,Credit Card,4,2022-07-30,2,Tablet,Instagram,691,9,0,4,252,0
9768,35,Male,India,9699,Clothing,132.02,4.79,PayPal,1,2023-03-13,9,Desktop,Email,442,13,0,3,203,1
9769,40,Male,USA,5237,Home,121.62,30.21,Debit Card,1,2022-08-13,9,Mobile,Facebook,614,12,0,4,149,0
9770,63,Female,Australia,7767,Home,341.13,8.58,UPI,1,2022-02-19,7,Mobile,Direct,818,20,0,3,337,0
9771,50,Other,Germany,5655,Beauty,987.33,24.71,UPI,3,2023-04-23,4,Tablet,Email,764,42,0,2,333,0
9772,56,Other,UK,6810,Clothing,410.36,14.45,Debit Card,4,2022-01-06,9,Mobile,Instagram,855,41,0,1,412,1
9773,57,Female,Canada,7796,Sports,479.66,6.95,UPI,3,2023-03-07,4,Desktop,Google,758,25,0,2,318,1
9774,35,Other,Canada,2262,Sports,105.41,45.3,Credit Card,4,2022-07-27,9,Tablet,Facebook,738,28,0,2,182,0
9775,26,Female,UK,4251,Books,958.52,10.6,UPI,2,2023-03-16,5,Mobile,Instagram,356,36,0,3,440,0
9776,50,Female,India,6411,Sports,705.85,49.0,PayPal,3,2022-11-08,2,Tablet,Direct,193,39,0,5,261,0
9777,49,Other,India,5579,Home,40.87,0.82,Cash,3,2022-07-02,9,Mobile,Email,629,10,0,5,21,0
9778,34,Other,Canada,2507,Home,755.78,42.67,Debit Card,3,2023-02-20,1,Mobile,Instagram,834,23,0,1,15,0
9779,36,Other,Canada,7882,Beauty,857.71,47.37,Credit Card,1,2023-09-09,8,Mobile,Email,323,4,1,4,51,0
9780,44,Other,UK,7148,Home,178.11,23.46,Debit Card,3,2023-06-25,9,Desktop,Direct,744,49,0,3,220,1
9781,23,Male,UK,9658,Electronics,963.77,39.11,Debit Card,1,2023-12-03,5,Tablet,Facebook,299,9,1,1,452,1
9782,52,Female,Australia,9423,Electronics,784.31,7.63,Cash,4,2022-09-13,4,Tablet,Instagram,500,33,1,2,135,0
9783,54,Female,Germany,7527,Sports,867.67,37.31,PayPal,3,2022-08-26,7,Desktop,Facebook,988,15,0,5,286,0
9784,51,Female,India,1585,Beauty,524.75,3.36,UPI,1,2023-10-31,7,Mobile,Instagram,945,29,0,3,400,0
9785,37,Female,USA,7135,Sports,703.32,45.56,Cash,2,2023-09-23,1,Tablet,Facebook,817,35,0,1,259,0
9786,42,Male,Australia,6659,Sports,637.06,40.63,PayPal,3,2022-09-28,7,Tablet,Google,370,2,0,4,199,1
9787,21,Other,USA,3400,Home,930.4,44.61,Credit Card,3,2023-03-27,2,Desktop,Google,522,18,0,2,325,1
9788,27,Other,Australia,7062,Electronics,661.69,25.0,Credit Card,2,2022-08-18,2,Tablet,Facebook,623,33,1,3,266,0
9789,27,Other,UK,3990,Beauty,148.97,37.91,UPI,1,2023-10-09,4,Tablet,Google,315,30,0,4,107,0
9790,41,Female,Germany,1098,Electronics,21.1,48.54,UPI,1,2022-02-20,6,Tablet,Email,709,24,1,2,475,1
9791,38,Male,Canada,9048,Books,287.75,43.16,Debit Card,3,2022-05-18,9,Desktop,Direct,883,2,0,4,461,0
9792,28,Male,UK,2910,Home,190.51,15.41,UPI,3,2023-05-30,2,Mobile,Google,811,44,0,3,398,0
9793,44,Other,UK,2187,Home,272.79,28.87,Credit Card,4,2023-04-01,7,Desktop,Email,597,41,0,1,180,1
9794,33,Female,Australia,9740,Clothing,295.45,19.41,PayPal,3,2022-02-06,5,Desktop,Facebook,922,24,0,1,384,0
9795,43,Other,UK,7289,Books,725.87,40.86,Credit Card,3,2023-11-11,2,Tablet,Direct,541,3,0,4,219,0
9796,47,Female,USA,9478,Books,899.41,49.12,Cash,4,2022-01-02,5,Tablet,Direct,697,2,0,1,284,0
9797,66,Other,UK,3018,Home,482.96,48.57,UPI,4,2023-12-19,2,Desktop,Email,35,46,0,1,307,0
9798,33,Other,Germany,5763,Home,829.09,30.21,Debit Card,4,2023-10-14,2,Mobile,Instagram,183,19,0,1,238,1
9799,24,Male,USA,3163,Electronics,145.85,12.08,PayPal,4,2022-02-07,4,Desktop,Instagram,721,7,0,3,242,0
9800,33,Female,Germany,4111,Beauty,28.58,4.82,Credit Card,2,2022-10-06,1,Desktop,Facebook,73,45,0,2,310,0
9801,52,Male,Australia,9050,Electronics,357.83,46.38,Credit Card,3,2023-01-19,9,Desktop,Instagram,710,35,0,3,12,0
9802,33,Male,USA,6741,Electronics,99.3,26.54,UPI,2,2022-06-14,8,Tablet,Instagram,228,37,0,1,466,0
9803,57,Other,Australia,5944,Clothing,920.74,46.83,Debit Card,1,2023-07-13,1,Desktop,Direct,273,25,0,1,338,0
9804,29,Female,Germany,1499,Electronics,347.15,46.64,UPI,3,2023-12-15,3,Desktop,Instagram,918,48,0,4,393,0
9805,52,Female,India,2688,Beauty,150.59,24.27,Credit Card,1,2023-11-21,5,Mobile,Email,201,8,0,1,194,0
9806,66,Other,India,1359,Beauty,22.66,20.08,PayPal,4,2022-05-13,7,Desktop,Direct,882,3,0,4,188,0
9807,38,Other,USA,5242,Clothing,634.96,46.05,Credit Card,4,2023-08-15,1,Mobile,Direct,317,19,0,5,113,0
9808,67,Other,India,5163,Electronics,386.53,14.86,Cash,4,2022-01-22,9,Mobile,Email,782,7,0,5,94,0
9809,60,Female,Canada,5238,Home,464.13,19.18,Debit Card,3,2022-07-04,8,Desktop,Instagram,800,19,0,3,386,0
9810,53,Other,Australia,4300,Home,83.55,41.33,PayPal,3,2022-06-22,2,Desktop,Instagram,726,23,1,4,247,0
9811,65,Other,Germany,2806,Home,375.39,19.84,Cash,3,2023-07-14,4,Mobile,Email,657,27,0,1,460,1
9812,34,Male,USA,4574,Beauty,717.55,11.71,Cash,4,2022-05-29,5,Tablet,Google,663,23,0,1,92,1
9813,49,Other,Australia,1608,Home,431.3,6.38,Debit Card,4,2023-06-17,2,Desktop,Facebook,849,34,0,1,401,0
9814,58,Other,India,7156,Beauty,338.1,15.02,UPI,2,2023-09-24,6,Tablet,Facebook,502,14,0,5,115,0
9815,23,Female,USA,9912,Sports,699.26,18.25,Debit Card,3,2023-08-27,7,Desktop,Email,108,18,0,4,120,0
9816,41,Other,Canada,7098,Clothing,174.22,9.98,Debit Card,4,2022-07-07,8,Mobile,Email,68,41,0,5,471,0
9817,44,Female,USA,1058,Sports,752.78,21.65,PayPal,4,2023-03-09,4,Tablet,Email,667,19,0,1,428,1
9818,37,Male,USA,6900,Books,426.49,21.14,PayPal,3,2023-10-27,3,Tablet,Google,69,48,0,2,492,0
9819,42,Male,Australia,8621,Books,221.62,13.32,Debit Card,3,2022-11-25,5,Desktop,Instagram,886,40,0,3,62,0
9820,19,Female,UK,2592,Electronics,702.29,25.95,Credit Card,1,2023-07-09,1,Desktop,Email,677,17,0,1,205,0
9821,26,Other,UK,5789,Home,325.4,15.59,Credit Card,2,2022-08-07,6,Tablet,Instagram,81,39,1,1,485,1
9822,45,Female,UK,2831,Books,655.81,46.94,Cash,1,2023-11-27,9,Tablet,Instagram,331,1,0,3,200,0
9823,55,Other,UK,8092,Beauty,26.91,36.39,Debit Card,4,2022-08-24,8,Desktop,Instagram,90,19,0,4,94,1
9824,20,Other,Germany,9460,Beauty,926.49,1.37,PayPal,3,2022-12-17,2,Desktop,Email,912,9,0,2,225,0
9825,37,Other,Canada,3839,Beauty,139.61,48.96,Debit Card,1,2023-08-10,3,Mobile,Email,107,33,0,5,177,0
9826,23,Female,USA,1496,Clothing,804.84,33.39,Credit Card,3,2023-07-19,8,Tablet,Facebook,838,20,0,1,8,0
9827,56,Male,Australia,6175,Electronics,305.63,26.22,Cash,1,2023-01-06,6,Tablet,Facebook,782,28,0,3,129,0
9828,50,Female,Canada,1769,Clothing,378.26,5.68,Credit Card,2,2022-03-08,6,Tablet,Direct,871,29,0,5,204,0
9829,18,Other,USA,1591,Home,406.95,28.49,Credit Card,2,2023-07-20,4,Tablet,Google,954,38,0,3,166,0
9830,54,Female,Australia,3547,Books,456.91,29.25,Credit Card,3,2023-07-12,9,Tablet,Facebook,963,15,1,2,470,0
9831,23,Male,UK,7939,Sports,501.57,5.54,UPI,1,2023-11-24,3,Desktop,Google,724,29,0,3,418,0
9832,62,Female,Germany,5953,Clothing,808.74,18.91,PayPal,4,2022-11-09,5,Tablet,Google,161,46,1,3,5,0
9833,51,Male,USA,5284,Clothing,442.5,49.24,Cash,2,2023-02-03,6,Desktop,Instagram,414,37,0,5,90,0
9834,64,Male,USA,2385,Home,463.88,20.31,PayPal,1,2023-02-06,2,Mobile,Google,62,22,0,1,54,0
9835,32,Other,India,2703,Sports,57.54,20.8,UPI,3,2022-03-21,5,Mobile,Instagram,567,47,0,4,403,1
9836,62,Male,Germany,9284,Sports,166.78,40.04,Credit Card,3,2022-07-09,8,Tablet,Instagram,487,17,1,3,60,1
9837,43,Female,Germany,4544,Clothing,401.32,35.15,Cash,1,2022-05-29,8,Desktop,Instagram,774,45,0,2,320,0
9838,31,Female,Germany,5689,Beauty,823.63,28.03,PayPal,1,2022-04-18,1,Tablet,Facebook,360,17,0,3,56,1
9839,24,Other,Canada,2429,Beauty,212.48,48.56,Credit Card,2,2023-02-28,3,Tablet,Facebook,395,45,0,3,231,0
9840,63,Female,UK,6940,Home,975.05,12.46,Cash,3,2023-06-30,9,Desktop,Google,782,15,1,4,2,0
9841,48,Other,India,5935,Books,685.59,14.87,Credit Card,4,2022-11-28,6,Tablet,Instagram,437,43,1,3,113,0
9842,41,Female,Canada,4751,Electronics,571.42,5.37,Debit Card,4,2023-05-25,6,Tablet,Direct,335,2,0,2,130,0
9843,48,Female,Australia,1942,Books,718.48,9.82,PayPal,2,2023-01-23,9,Mobile,Direct,456,17,0,2,259,0
9844,46,Male,UK,1457,Home,706.68,31.85,UPI,4,2022-01-21,7,Desktop,Google,940,6,0,2,244,1
9845,59,Male,USA,5653,Home,952.9,5.18,Cash,4,2023-04-21,4,Mobile,Email,924,24,0,5,132,1
9846,49,Male,India,7938,Beauty,121.92,22.28,UPI,3,2022-02-27,8,Tablet,Facebook,500,10,0,4,199,0
9847,34,Female,Canada,8681,Sports,735.77,6.32,PayPal,4,2023-03-10,9,Tablet,Google,290,46,0,2,422,0
9848,31,Other,India,6092,Home,940.14,35.54,PayPal,3,2022-03-08,7,Tablet,Facebook,993,34,0,3,432,0
9849,57,Other,UK,2866,Electronics,625.94,8.54,Debit Card,2,2023-07-24,8,Tablet,Facebook,884,32,0,1,416,1
9850,53,Other,Australia,9815,Books,97.76,21.38,UPI,4,2023-12-29,3,Tablet,Direct,934,17,0,2,385,1
9851,65,Male,Australia,4093,Books,76.51,36.25,Cash,2,2023-03-27,3,Mobile,Email,840,36,1,5,200,0
9852,41,Female,Canada,9626,Electronics,453.05,3.77,PayPal,2,2022-06-13,3,Mobile,Direct,235,9,0,3,116,0
9853,62,Male,Australia,8181,Sports,432.03,39.1,Debit Card,4,2023-05-06,6,Mobile,Direct,482,16,1,5,115,0
9854,44,Female,Canada,8145,Sports,152.99,33.06,Cash,1,2023-10-07,5,Tablet,Direct,608,44,0,4,278,0
9855,42,Female,India,9568,Beauty,797.08,22.94,Debit Card,1,2022-05-21,7,Mobile,Direct,439,33,0,1,158,0
9856,49,Female,USA,5613,Books,932.19,5.88,Credit Card,4,2022-09-08,9,Desktop,Direct,502,24,0,3,185,1
9857,69,Male,USA,8943,Books,918.29,15.31,Credit Card,3,2022-01-15,6,Desktop,Google,641,37,0,4,198,0
9858,35,Female,USA,7929,Clothing,523.95,42.28,Debit Card,2,2022-09-17,8,Desktop,Google,794,45,0,2,12,0
9859,63,Male,UK,4781,Clothing,377.57,3.52,Debit Card,2,2022-04-27,1,Desktop,Instagram,430,10,0,3,349,1
9860,35,Male,India,7774,Beauty,763.69,47.03,Credit Card,1,2022-06-10,2,Desktop,Email,185,34,0,5,399,0
9861,54,Female,Australia,3914,Sports,97.83,1.2,Credit Card,2,2023-10-21,9,Tablet,Email,83,7,0,1,279,0
9862,43,Female,UK,4253,Electronics,527.2,11.3,Cash,1,2023-06-22,9,Desktop,Instagram,218,31,0,4,317,0
9863,26,Female,UK,3413,Beauty,288.87,10.21,Cash,2,2022-05-12,8,Desktop,Direct,340,20,1,5,158,0
9864,52,Male,Australia,5396,Home,669.73,0.51,PayPal,4,2022-04-03,4,Mobile,Email,45,30,0,2,353,1
9865,25,Female,USA,5599,Books,416.45,46.09,Credit Card,2,2023-04-14,1,Mobile,Email,397,20,0,5,410,0
9866,37,Female,USA,8477,Clothing,434.07,18.68,UPI,2,2022-11-15,3,Tablet,Direct,187,42,0,4,390,0
9867,59,Other,USA,2103,Sports,205.02,41.64,Debit Card,2,2022-11-29,3,Tablet,Email,808,32,0,3,293,0
9868,39,Other,Australia,9660,Books,546.1,46.66,PayPal,3,2022-03-02,7,Mobile,Email,203,15,1,3,333,0
9869,36,Other,India,3345,Electronics,202.97,34.63,Credit Card,2,2022-06-21,1,Mobile,Google,155,47,0,4,33,1
9870,47,Female,India,6301,Home,685.51,15.69,Credit Card,4,2022-07-07,3,Desktop,Instagram,519,20,0,3,449,0
9871,45,Male,Australia,7717,Home,907.89,10.16,Cash,1,2023-03-06,8,Desktop,Instagram,288,29,0,2,323,1
9872,52,Other,USA,1723,Clothing,905.95,10.45,Credit Card,4,2023-08-01,5,Mobile,Instagram,560,21,0,4,429,1
9873,60,Male,UK,1848,Clothing,535.79,21.71,UPI,4,2023-12-18,8,Desktop,Instagram,345,37,0,2,48,0
9874,28,Other,India,4059,Books,366.09,42.89,Cash,1,2023-11-22,3,Desktop,Google,927,36,0,3,434,1
9875,48,Other,Canada,5945,Clothing,244.93,33.16,Cash,2,2022-12-07,5,Mobile,Email,537,47,0,2,260,1
9876,66,Male,UK,7940,Electronics,264.87,37.19,Debit Card,2,2022-05-27,4,Tablet,Google,117,29,1,4,60,1
9877,65,Other,Australia,6169,Sports,828.48,49.85,Credit Card,2,2022-04-25,3,Mobile,Facebook,379,13,0,1,179,0
9878,56,Male,UK,8560,Clothing,760.1,24.6,Debit Card,2,2022-04-10,3,Mobile,Email,65,32,0,2,162,0
9879,53,Female,Germany,4396,Sports,960.27,20.43,Credit Card,1,2023-01-18,4,Mobile,Google,851,9,0,5,346,0
9880,47,Female,India,3476,Electronics,407.89,33.12,Debit Card,1,2022-11-17,7,Desktop,Email,898,27,0,3,280,0
9881,40,Male,Canada,5248,Sports,365.02,23.47,Cash,1,2023-03-26,1,Desktop,Google,148,29,0,1,136,0
9882,36,Male,India,7494,Electronics,138.09,40.34,Debit Card,4,2023-08-28,6,Tablet,Google,124,37,0,1,272,0
9883,29,Female,UK,7297,Home,558.04,2.97,Credit Card,4,2023-03-15,8,Mobile,Instagram,632,16,0,5,390,0
9884,32,Male,Australia,2649,Electronics,191.91,41.92,UPI,2,2023-02-26,9,Tablet,Facebook,423,30,0,2,182,0
9885,48,Female,India,6125,Books,438.31,23.59,Cash,4,2022-07-06,3,Desktop,Facebook,318,21,0,5,173,0
9886,60,Female,UK,1570,Sports,964.85,35.2,PayPal,4,2023-09-02,2,Mobile,Google,660,48,0,4,181,0
9887,54,Male,Canada,7126,Sports,936.52,8.89,Credit Card,4,2022-06-10,3,Mobile,Google,884,23,0,5,421,0
9888,54,Other,UK,8178,Clothing,148.39,33.47,Debit Card,3,2022-04-14,5,Desktop,Email,580,46,0,1,432,1
9889,32,Male,Australia,4630,Home,377.41,3.47,PayPal,4,2023-04-29,7,Desktop,Google,912,18,0,2,263,0
9890,46,Female,USA,6939,Beauty,885.73,0.36,Cash,3,2023-10-23,5,Tablet,Facebook,332,32,0,2,134,1
9891,67,Other,Australia,5010,Electronics,151.4,28.43,PayPal,3,2022-03-18,1,Tablet,Google,537,22,0,4,406,0
9892,60,Other,UK,8578,Beauty,313.13,32.77,Cash,4,2022-03-08,4,Desktop,Email,128,22,1,1,458,1
9893,43,Female,USA,9103,Books,95.97,33.49,UPI,3,2022-05-09,7,Desktop,Facebook,809,46,0,4,227,0
9894,61,Other,Canada,3529,Electronics,937.72,32.77,Cash,4,2023-01-31,9,Tablet,Direct,282,46,0,2,77,1
9895,19,Other,Canada,4875,Books,409.76,9.51,Debit Card,3,2023-11-06,5,Desktop,Google,558,32,0,4,38,0
9896,37,Male,UK,1068,Books,285.5,21.51,Cash,3,2023-01-24,3,Tablet,Instagram,416,24,0,4,429,0
9897,32,Female,USA,6705,Electronics,233.64,37.59,Cash,4,2022-04-23,9,Mobile,Instagram,944,47,0,1,146,0
9898,69,Other,UK,1062,Home,553.4,45.08,Debit Card,1,2023-12-01,5,Desktop,Direct,90,25,0,4,433,0
9899,21,Female,Canada,9871,Clothing,307.06,16.71,Cash,3,2022-04-29,4,Desktop,Direct,525,42,1,5,152,0
9900,39,Male,USA,7235,Home,244.06,21.61,UPI,1,2022-10-12,5,Tablet,Email,999,32,0,4,289,0
